,event_date,event_time_cst,home_id,away_id,venue_id
320,07/13/2023,07:30 PM,130,145,117
321,07/13/2023,07:30 PM,139,148,51
322,07/13/2023,08:44 PM,147,146,56
323,07/13/2023,09:30 PM,140,137,123
324,07/13/2023,09:30 PM,128,143,115
325,07/15/2023,06:30 PM,138,134,49
326,07/15/2023,06:30 PM,146,152,129
327,07/15/2023,06:30 PM,135,126,39
328,07/15/2023,06:30 PM,148,151,130
329,07/16/2023,07:30 PM,147,129,56
330,07/16/2023,07:30 PM,125,127,112
331,07/16/2023,07:32 PM,150,139,132
332,07/16/2023,07:59 PM,153,133,133
333,07/16/2023,08:30 PM,143,130,126
334,07/16/2023,08:30 PM,131,141,118
335,07/16/2023,08:30 PM,145,144,128
336,07/16/2023,09:30 PM,142,136,125
337,07/16/2023,09:30 PM,137,149,47
338,07/16/2023,09:30 PM,128,132,115
339,08/20/2023,06:30 PM,136,150,122
340,08/20/2023,06:30 PM,133,152,120
341,08/20/2023,06:30 PM,144,126,127
342,08/20/2023,06:30 PM,151,125,111
343,08/20/2023,06:30 PM,148,149,130
344,08/20/2023,06:30 PM,129,146,116
345,08/21/2023,07:30 PM,147,134,56
346,08/21/2023,07:30 PM,141,142,124
347,08/21/2023,07:30 PM,139,135,51
348,08/21/2023,08:30 PM,153,143,133
349,08/21/2023,09:30 PM,132,145,119
350,08/21/2023,09:30 PM,127,131,114
351,08/21/2023,09:30 PM,137,138,47
352,08/21/2023,09:30 PM,128,140,115
353,08/26/2023,06:30 PM,138,139,49
354,08/26/2023,06:30 PM,152,127,33
355,08/26/2023,06:30 PM,150,151,132
356,08/26/2023,06:30 PM,136,129,122
357,08/26/2023,06:30 PM,126,148,113
358,08/26/2023,06:30 PM,146,135,129
359,08/26/2023,06:30 PM,144,133,127
360,08/26/2023,06:30 PM,134,153,121
361,08/27/2023,07:30 PM,149,143,131
362,08/27/2023,07:30 PM,130,140,117
363,08/27/2023,08:30 PM,145,141,128
364,08/27/2023,09:30 PM,132,147,119
365,08/27/2023,09:30 PM,142,128,125
366,08/27/2023,03:30 PM,125,137,112
367,08/30/2023,06:30 PM,138,150,49
