,event_date,event_time_cst,home_id,away_id,venue_id
353,12/02/2023,07:00 PM,80,69,71
354,12/02/2023,07:00 PM,83,86,74
355,12/02/2023,02:00 PM,64,63,1
356,12/02/2023,03:00 PM,68,92,63
357,12/02/2023,04:30 PM,67,79,62
358,12/02/2023,06:00 PM,74,91,67
359,12/03/2023,07:00 PM,81,77,72
360,12/03/2023,07:00 PM,66,78,61
361,12/03/2023,07:00 PM,69,71,64
362,12/03/2023,07:00 PM,82,93,73
363,12/03/2023,07:00 PM,87,89,20
364,12/03/2023,09:00 PM,75,73,68
365,12/03/2023,10:00 PM,76,65,69
366,12/03/2023,10:00 PM,90,70,79
367,12/03/2023,10:00 PM,88,84,78
368,12/03/2023,02:00 PM,94,92,81
369,12/03/2023,06:00 PM,79,86,16
370,12/04/2023,07:00 PM,89,80,25
371,12/04/2023,07:00 PM,77,67,70
372,12/04/2023,08:00 PM,72,65,8
373,12/05/2023,07:00 PM,93,82,29
374,12/05/2023,07:00 PM,63,64,60
375,12/05/2023,07:30 PM,68,81,63
376,12/05/2023,07:30 PM,66,71,61
377,12/05/2023,09:00 PM,75,70,68
378,12/05/2023,10:00 PM,90,73,79
379,12/06/2023,07:00 PM,77,78,70
380,12/06/2023,07:00 PM,80,72,71
381,12/06/2023,07:00 PM,69,79,64
382,12/06/2023,07:30 PM,91,86,80
383,12/06/2023,08:30 PM,92,67,27
384,12/06/2023,09:00 PM,88,94,78
385,12/06/2023,09:00 PM,65,76,4
386,12/06/2023,10:00 PM,84,83,75
387,12/07/2023,07:00 PM,74,64,67
388,12/07/2023,07:00 PM,63,82,60
389,12/07/2023,09:00 PM,73,90,66
390,12/07/2023,09:30 PM,85,81,76
391,12/08/2023,07:00 PM,89,77,25
392,12/08/2023,07:00 PM,78,86,15
393,12/08/2023,07:00 PM,66,72,61
394,12/08/2023,07:00 PM,69,87,64
395,12/08/2023,07:00 PM,70,64,6
396,12/08/2023,07:30 PM,91,80,80
397,12/08/2023,08:00 PM,67,63,62
398,12/08/2023,08:30 PM,92,76,27
399,12/08/2023,09:00 PM,75,93,68
400,12/08/2023,09:00 PM,88,81,78
401,12/08/2023,09:00 PM,65,68,4
402,12/08/2023,10:00 PM,71,83,65
403,12/08/2023,10:00 PM,84,94,75
404,12/09/2023,07:00 PM,80,73,71
405,12/09/2023,07:00 PM,74,82,67
406,12/09/2023,09:00 PM,85,94,76
407,12/09/2023,01:00 PM,89,75,25
408,12/09/2023,04:00 PM,88,83,78
409,12/09/2023,04:00 PM,64,90,1
410,12/10/2023,07:00 PM,77,66,70
411,12/10/2023,07:00 PM,78,69,15
412,12/10/2023,07:00 PM,87,67,20
413,12/10/2023,07:00 PM,70,79,6
414,12/10/2023,07:30 PM,91,72,80
415,12/10/2023,08:00 PM,92,73,27
416,12/10/2023,09:00 PM,65,93,4
417,12/10/2023,10:00 PM,71,63,65
418,12/10/2023,10:00 PM,84,81,75
419,12/10/2023,01:00 PM,80,74,71
420,12/10/2023,04:00 PM,85,83,76
421,12/11/2023,07:00 PM,92,70,27
422,12/11/2023,07:00 PM,66,67,61
423,12/11/2023,07:00 PM,79,72,16
424,12/11/2023,08:00 PM,76,68,69
425,12/11/2023,09:00 PM,71,94,65
426,12/11/2023,10:00 PM,90,86,79
427,12/12/2023,07:00 PM,77,75,70
428,12/12/2023,07:00 PM,91,87,80
429,12/12/2023,08:00 PM,64,78,1
430,12/12/2023,09:30 PM,65,88,4
431,12/13/2023,07:00 PM,79,87,16
432,12/13/2023,07:00 PM,69,81,64
433,12/13/2023,07:00 PM,82,75,73
434,12/13/2023,08:00 PM,67,93,62
435,12/13/2023,08:00 PM,73,78,66
436,12/13/2023,10:00 PM,71,74,65
437,12/13/2023,10:00 PM,84,63,75
438,12/13/2023,10:00 PM,90,88,79
439,12/13/2023,10:00 PM,85,92,76
440,12/13/2023,10:30 PM,86,68,77
441,12/14/2023,07:00 PM,66,82,61
442,12/14/2023,07:30 PM,83,89,74
443,12/14/2023,07:30 PM,91,76,80
444,12/14/2023,10:00 PM,65,77,4
445,12/14/2023,10:30 PM,72,68,8
446,12/15/2023,07:00 PM,78,81,15
447,12/15/2023,07:00 PM,93,70,29
