,Team,Gtm,Date,Opp,Rslt,ERA
142,CHW,138,Sep 8,OAK,"W,14-2",3.93
143,CHW,139,Sep 9,OAK,"W,5-3",3.92
144,CHW,140,Sep 10,OAK,"W,10-2",3.89
145,CHW,141,Sep 11,OAK,"L,3-10",3.92
146,CHW,142,Sep 13,COL,"W,4-2",3.91
147,CHW,143,Sep 14,COL,"L,0-3",3.90
148,CHW,144,Sep 15,CLE,"W,8-2",3.89
149,CHW,145,Sep 16,DET,"L,2-3",3.88
150,CHW,146,Sep 17,DET,"W,4-3",3.86
151,CHW,147,Sep 18,DET,"W,11-5",3.86
152,CHW,148,Sep 20,CLE,"L,7-10",3.88
153,CHW,149,Sep 21,CLE,"L,2-8",3.89
154,CHW,150,Sep 22,CLE,"L,2-4",3.88
155,CHW,151,Sep 23,DET,"L,3-5",3.88
156,CHW,152,Sep 24,DET,"L,2-7",3.90
157,CHW,153,Sep 25,DET,"L,1-4",3.90
158,CHW,154,Sep 27,MIN,"L,0-4",3.91
159,CHW,155,Sep 28,MIN,"L,4-8",3.94
160,CHW,156,Sep 29,MIN,"W,4-3",3.93
161,CHW,157,Sep 30,SDP,"W,3-1",3.91
162,CHW,158,Oct 1,SDP,"L,2-5",3.92
163,CHW,159,Oct 2,SDP,"W,2-1",3.90
164,CHW,160,Oct 3,MIN,"W,3-2",3.89
165,CHW,161,Oct 4,MIN,"W,8-3",3.88
166,CHW,162,Oct 5,MIN,"L,1-10",3.92
0,CIN,1,Apr 7,ATL,"W,6-3",2.00
1,CIN,2,Apr 8,ATL,"L,6-7",4.76
2,CIN,3,Apr 9,ATL,"L,1-2",3.96
3,CIN,4,Apr 10,ATL,"W,6-3",3.71
4,CIN,5,Apr 12,CLE,"L,5-10",5.02
5,CIN,6,Apr 13,CLE,"L,3-7",5.37
6,CIN,7,Apr 14,LAD,"L,3-9",6.00
7,CIN,8,Apr 15,LAD,"L,1-3",5.69
8,CIN,9,Apr 16,LAD,"L,2-5",5.45
9,CIN,10,Apr 17,LAD,"L,1-9",5.89
10,CIN,11,Apr 18,SDP,"L,1-4",5.77
11,CIN,12,Apr 19,SDP,"L,2-6",5.85
12,CIN,13,Apr 20,SDP,"L,0-6",5.92
13,CIN,14,Apr 22,STL,"L,2-4",5.77
14,CIN,15,Apr 23,STL,"L,0-5",5.71
15,CIN,16,Apr 24,STL,"W,4-1",5.40
16,CIN,17,Apr 26,SDP,"L,6-9",5.62
17,CIN,18,Apr 27,SDP,"L,5-8",5.76
18,CIN,19,Apr 28,SDP,"L,5-7",5.83
19,CIN,20,Apr 29,COL,"L,4-10",6.04
20,CIN,21,Apr 30,COL,"L,3-4",5.97
21,CIN,May,May,Opp,Rslt,ERA
22,CIN,22,May 1,COL,"L,1-10",6.15
23,CIN,23,May 3,MIL,"L,3-6",6.12
24,CIN,24,May 4,MIL,"L,4-18",6.68
25,CIN,25,May 5,MIL,"L,5-10",6.86
26,CIN,26,May 7(1),PIT,"W,9-2",6.66
27,CIN,27,May 7(2),PIT,"L,5-8",6.71
28,CIN,28,May 8,PIT,"W,7-3",6.57
29,CIN,29,May 9,MIL,"W,10-5",6.51
30,CIN,30,May 10,MIL,"L,4-5",6.46
31,CIN,31,May 11,MIL,"W,14-11",6.61
32,CIN,32,May 12,PIT,"W,4-0",6.40
33,CIN,33,May 13,PIT,"W,8-2",6.26
34,CIN,34,May 14,PIT,"L,1-3",6.18
35,CIN,35,May 15,PIT,"L,0-1",6.04
36,CIN,36,May 17,CLE,"W,5-4",5.96
37,CIN,37,May 19,CLE,"W,4-2",5.85
38,CIN,38,May 20,TOR,"L,1-2",5.76
39,CIN,39,May 21,TOR,"L,1-3",5.70
40,CIN,40,May 22,TOR,"W,3-2",5.61
41,CIN,41,May 23,CHC,"L,4-7",5.64
42,CIN,42,May 24,CHC,"L,4-11",5.78
43,CIN,43,May 25,CHC,"W,4-3",5.71
44,CIN,44,May 26,CHC,"W,20-5",5.69
45,CIN,45,May 27,SFG,"W,5-1",5.58
46,CIN,46,May 28,SFG,"W,3-2",5.50
47,CIN,47,May 29,SFG,"L,4-6",5.51
48,CIN,48,May 31,BOS,"W,2-1",5.41
49,CIN,Jun,Jun,Opp,Rslt,ERA
50,CIN,49,Jun 1,BOS,"L,1-7",5.46
51,CIN,50,Jun 2,WSN,"W,8-1",5.37
52,CIN,51,Jun 3,WSN,"L,5-8",5.40
53,CIN,52,Jun 4,WSN,"L,8-10",5.43
54,CIN,53,Jun 5,WSN,"L,4-5",5.38
55,CIN,54,Jun 6,ARI,"W,7-0",5.30
56,CIN,55,Jun 7,ARI,"W,14-8",5.35
57,CIN,56,Jun 8,ARI,"L,0-7",5.39
58,CIN,57,Jun 9,ARI,"L,4-5",5.34
59,CIN,58,Jun 10,STL,"L,0-2",5.27
60,CIN,59,Jun 11,STL,"L,4-5",5.27
61,CIN,60,Jun 12,STL,"W,7-6",5.29
62,CIN,61,Jun 13,ARI,"W,5-4",5.26
63,CIN,62,Jun 14,ARI,"W,5-3",5.15
64,CIN,63,Jun 15,ARI,"L,4-7",5.19
65,CIN,64,Jun 17,MIL,"L,4-5",5.18
66,CIN,65,Jun 18,MIL,"L,3-7",5.21
67,CIN,66,Jun 19,MIL,"L,3-6",5.22
68,CIN,67,Jun 21,LAD,"L,2-8",5.27
69,CIN,68,Jun 22,LAD,"L,4-8",5.31
70,CIN,69,Jun 23,LAD,"L,5-10",5.38
71,CIN,70,Jun 24,SFG,"W,4-2",5.33
72,CIN,71,Jun 25,SFG,"L,2-9",5.39
73,CIN,72,Jun 26,SFG,"W,10-3",5.36
74,CIN,73,Jun 28,CHC,"W,5-3",5.32
75,CIN,74,Jun 29,CHC,"L,3-8",5.37
76,CIN,75,Jun 30,CHC,"L,7-15",5.51
77,CIN,Jul,Jul,Opp,Rslt,ERA
78,CIN,76,Jul 1,ATL,"L,1-9",5.56
79,CIN,77,Jul 2,ATL,"L,1-4",5.54
80,CIN,78,Jul 3,ATL,"W,4-3",5.50
81,CIN,79,Jul 4,NYM,"L,4-7",5.52
82,CIN,80,Jul 5,NYM,"W,1-0",5.45
83,CIN,81,Jul 6,NYM,"L,3-8",5.46
84,CIN,82,Jul 7(1),PIT,"L,2-4",5.45
85,CIN,83,Jul 7(2),PIT,"W,5-1",5.39
86,CIN,84,Jul 8,TBR,"W,2-1",5.33
87,CIN,85,Jul 9,TBR,"W,5-4",5.29
88,CIN,86,Jul 10,TBR,"W,10-5",5.29
89,CIN,87,Jul 12,NYY,"W,4-3",5.26
90,CIN,88,Jul 13,NYY,"L,6-7",5.22
91,CIN,89,Jul 14,NYY,"W,7-6",5.21
92,CIN,90,Jul 15,STL,"L,3-7",5.24
93,CIN,91,Jul 16,STL,"L,3-11",5.30
94,CIN,92,Jul 22,STL,"W,9-5",5.30
95,CIN,93,Jul 23,STL,"L,3-6",5.31
96,CIN,94,Jul 24,STL,"W,6-3",5.28
97,CIN,95,Jul 25,MIA,"W,11-2",5.22
98,CIN,96,Jul 26,MIA,"L,1-2",5.19
99,CIN,97,Jul 27,MIA,"W,5-3",5.17
100,CIN,98,Jul 28,MIA,"L,6-7",5.17
101,CIN,99,Jul 29,BAL,"L,2-6",5.18
102,CIN,100,Jul 30,BAL,"W,8-2",5.15
103,CIN,101,Jul 31,BAL,"W,3-2",5.12
104,CIN,Aug,Aug,Opp,Rslt,ERA
105,CIN,102,Aug 1,MIA,"W,3-1",5.08
106,CIN,103,Aug 2,MIA,"W,2-1",5.03
107,CIN,104,Aug 3,MIA,"L,0-3",5.01
108,CIN,105,Aug 5,MIL,"L,1-5",5.02
109,CIN,106,Aug 6,MIL,"W,7-5",5.02
110,CIN,107,Aug 7,MIL,"W,4-2",4.98
111,CIN,108,Aug 8,NYM,"L,1-5",4.99
112,CIN,109,Aug 9,NYM,"L,2-6",5.00
113,CIN,110,Aug 10,NYM,"L,2-10",5.05
114,CIN,111,Aug 11,CHC,"L,2-4",5.04
115,CIN,112,Aug 13,CHC,"L,2-7",5.04
116,CIN,113,Aug 14,CHC,"W,8-5",5.04
117,CIN,114,Aug 15,PHI,"L,3-4",5.03
118,CIN,115,Aug 16,PHI,"L,4-11",5.09
119,CIN,116,Aug 17,PHI,"W,1-0",5.04
120,CIN,117,Aug 19,PIT,"L,4-5",5.05
121,CIN,118,Aug 20,PIT,"W,10-1",5.01
122,CIN,119,Aug 21,PIT,"W,9-5",5.01
123,CIN,120,Aug 22,PHI,"L,1-4",5.01
124,CIN,121,Aug 23,PHI,"L,6-7",5.02
125,CIN,122,Aug 24,PHI,"L,5-7",5.04
126,CIN,123,Aug 25,PHI,"L,0-4",5.04
127,CIN,124,Aug 26,WSN,"W,7-3",5.02
128,CIN,125,Aug 27,WSN,"W,6-2",4.99
129,CIN,126,Aug 28,WSN,"L,2-3",4.98
130,CIN,127,Aug 29,STL,"L,4-13",5.04
131,CIN,128,Aug 30,STL,"W,5-1",5.01
132,CIN,129,Aug 31,STL,"L,3-5",4.98
133,CIN,September/October,September/October,Opp,Rslt,ERA
134,CIN,130,Sep 2,COL,"W,3-2",4.96
135,CIN,131,Sep 4(1),COL,"L,4-8",4.96
136,CIN,132,Sep 4(2),COL,"W,10-0",4.92
137,CIN,133,Sep 6,CHC,"L,3-9",4.96
138,CIN,134,Sep 7,CHC,"W,7-1",4.93
139,CIN,135,Sep 8,CHC,"W,4-3",4.91
140,CIN,136,Sep 9,MIL,"W,8-2",4.89
141,CIN,137,Sep 10,MIL,"L,1-5",4.89
142,CIN,138,Sep 11,MIL,"L,6-7",4.91
143,CIN,139,Sep 12,PIT,"L,3-6",4.91
144,CIN,140,Sep 13(1),PIT,"L,1-6",4.91
145,CIN,141,Sep 13(2),PIT,"L,0-1",4.89
146,CIN,142,Sep 14,PIT,"L,4-10",4.92
147,CIN,143,Sep 15,STL,"W,3-2",4.89
148,CIN,144,Sep 16,STL,"L,5-6",4.91
149,CIN,145,Sep 17(1),STL,"L,1-5",4.91
150,CIN,146,Sep 17(2),STL,"L,0-1",4.87
151,CIN,147,Sep 18,STL,"W,3-0",4.84
152,CIN,148,Sep 20,BOS,"L,3-5",4.84
153,CIN,149,Sep 21,BOS,"W,5-1",4.81
154,CIN,150,Sep 22,MIL,"L,1-5",4.81
155,CIN,151,Sep 23,MIL,"L,3-5",4.81
156,CIN,152,Sep 24,MIL,"L,2-10",4.84
157,CIN,153,Sep 25,MIL,"W,2-1",4.82
158,CIN,154,Sep 26,PIT,"L,3-8",4.84
159,CIN,155,Sep 27,PIT,"L,1-4",4.83
160,CIN,156,Sep 28,PIT,"L,3-4",4.82
161,CIN,157,Sep 30,CHC,"L,1-6",4.82
162,CIN,158,Oct 1,CHC,"L,1-2",4.81
163,CIN,159,Oct 2,CHC,"L,1-8",4.83
164,CIN,160,Oct 3,CHC,"W,3-1",4.81
165,CIN,161,Oct 4,CHC,"W,3-2",4.79
166,CIN,162,Oct 5,CHC,"L,2-15",4.86
0,CLE,1,Apr 7,KCR,"L,1-3",2.25
1,CLE,2,Apr 9,KCR,"L,0-1",1.06
2,CLE,3,Apr 10,KCR,"W,17-3",1.73
3,CLE,4,Apr 11,KCR,"W,10-7",2.57
4,CLE,5,Apr 12,CIN,"W,10-5",3.07
5,CLE,6,Apr 13,CIN,"W,7-3",3.06
6,CLE,7,Apr 15,SFG,"L,1-4",2.90
7,CLE,8,Apr 16,SFG,"L,2-4",3.04
8,CLE,9,Apr 17,SFG,"L,1-8",3.49
9,CLE,10,Apr 20(1),CHW,"W,11-1",3.24
10,CLE,11,Apr 20(2),CHW,"W,2-1",3.03
11,CLE,12,Apr 21,CHW,"W,6-3",2.86
12,CLE,13,Apr 22,NYY,"L,1-4",2.97
13,CLE,14,Apr 23,NYY,"L,4-5",3.13
14,CLE,15,Apr 24,NYY,"L,2-10",3.62
15,CLE,16,Apr 25,LAA,"L,0-3",3.61
16,CLE,17,Apr 26,LAA,"L,1-4",3.66
17,CLE,18,Apr 27,LAA,"L,5-9",3.93
18,CLE,19,Apr 28,LAA,"L,1-4",3.85
19,CLE,20,Apr 29,OAK,"W,9-8",4.07
20,CLE,21,Apr 30,OAK,"W,3-1",3.91
21,CLE,May,May,Opp,Rslt,ERA
22,CLE,22,May 1,OAK,"W,7-3",3.87
23,CLE,23,May 4(1),SDP,"L,4-5",3.88
24,CLE,24,May 4(2),SDP,"W,6-5",3.91
25,CLE,25,May 5,TOR,"W,6-5",3.95
26,CLE,26,May 7(1),TOR,"L,3-8",4.11
27,CLE,27,May 7(2),TOR,"W,8-2",4.03
28,CLE,28,May 8,TOR,"W,4-3",3.99
29,CLE,29,May 9,CHW,"W,12-9",4.03
30,CLE,30,May 10,CHW,"L,1-4",4.05
31,CLE,31,May 13,MIN,"L,8-12",4.32
32,CLE,32,May 14,MIN,"W,3-2",4.20
33,CLE,33,May 15,MIN,"L,1-3",4.18
34,CLE,34,May 17,CIN,"L,4-5",4.16
35,CLE,35,May 19,CIN,"L,2-4",4.13
36,CLE,36,May 20,DET,"W,6-1",4.01
37,CLE,37,May 22,DET,"L,2-4",3.98
38,CLE,38,May 23,HOU,"W,6-1",3.90
39,CLE,39,May 24,HOU,"L,3-7",4.00
40,CLE,40,May 25,HOU,"L,1-2",3.96
41,CLE,41,May 26,DET,"L,3-4",3.96
42,CLE,42,May 28,DET,"W,8-1",3.89
43,CLE,43,May 29,DET,"L,1-2",3.86
44,CLE,44,May 30,KCR,"W,7-3",3.84
45,CLE,45,May 31,KCR,"W,8-3",3.82
46,CLE,Jun,Jun,Opp,Rslt,ERA
47,CLE,46,Jun 1,KCR,"W,4-0",3.73
48,CLE,47,Jun 3,BAL,"W,6-3",3.72
49,CLE,48,Jun 4,BAL,"L,4-5",3.75
50,CLE,49,Jun 5,BAL,"W,3-2",3.72
51,CLE,50,Jun 7(1),TEX,"W,6-3",3.70
52,CLE,51,Jun 7(2),TEX,"L,3-6",3.73
53,CLE,52,Jun 8,TEX,"W,4-0",3.66
54,CLE,53,Jun 9,OAK,"W,8-4",3.66
55,CLE,54,Jun 10,OAK,"W,3-2",3.63
56,CLE,55,Jun 11,OAK,"L,5-10",3.67
57,CLE,56,Jun 12,OAK,"W,6-3",3.66
58,CLE,57,Jun 14,COL,"W,4-3",3.64
59,CLE,58,Jun 15,COL,"W,7-5",3.63
60,CLE,59,Jun 16,COL,"W,4-2",3.60
61,CLE,60,Jun 17,LAD,"W,2-1",3.55
62,CLE,61,Jun 18,LAD,"L,1-7",3.60
63,CLE,62,Jun 19,LAD,"W,5-3",3.57
64,CLE,63,Jun 21,MIN,"W,6-5",3.58
65,CLE,64,Jun 22,MIN,"W,11-10",3.69
66,CLE,65,Jun 23,MIN,"L,0-1",3.65
67,CLE,66,Jun 24,BOS,"L,3-6",3.69
68,CLE,67,Jun 25,BOS,"L,2-4",3.69
69,CLE,68,Jun 26,BOS,"L,3-8",3.75
70,CLE,69,Jun 27,MIN,"L,1-11",3.86
71,CLE,70,Jun 28(1),MIN,"W,3-2",3.83
72,CLE,71,Jun 28(2),MIN,"L,0-6",3.87
73,CLE,72,Jun 29,MIN,"W,7-6",3.88
74,CLE,73,Jun 30,MIN,"W,5-3",3.86
75,CLE,Jul,Jul,Opp,Rslt,ERA
76,CLE,74,Jul 2(1),NYY,"L,4-13",3.96
77,CLE,75,Jul 2(2),NYY,"L,1-6",3.99
78,CLE,76,Jul 3,NYY,"W,2-0",3.94
79,CLE,77,Jul 4(1),DET,"L,1-4",3.94
80,CLE,78,Jul 4(2),DET,"L,3-5",3.94
81,CLE,79,Jul 5,DET,"L,4-11",3.99
82,CLE,80,Jul 6,DET,"L,2-8",4.05
83,CLE,81,Jul 8,KCR,"L,3-4",4.05
84,CLE,82,Jul 9,KCR,"W,13-1",4.00
85,CLE,83,Jul 10,KCR,"L,1-5",4.02
86,CLE,84,Jul 11,CHW,"W,8-4",4.02
87,CLE,85,Jul 12(1),CHW,"W,4-1",3.98
88,CLE,86,Jul 12(2),CHW,"L,0-7",4.01
89,CLE,87,Jul 13,CHW,"L,1-2",3.98
90,CLE,88,Jul 14,DET,"W,4-0",3.94
91,CLE,89,Jul 15,DET,"W,6-5",3.92
92,CLE,90,Jul 16,DET,"W,10-0",3.87
93,CLE,91,Jul 22,CHW,"W,8-2",3.85
94,CLE,92,Jul 23(1),CHW,"W,7-4",3.85
95,CLE,93,Jul 23(2),CHW,"L,4-5",3.87
96,CLE,94,Jul 24,CHW,"L,3-6",3.90
97,CLE,95,Jul 25,BOS,"L,1-3",3.89
98,CLE,96,Jul 26,BOS,"W,8-3",3.88
99,CLE,97,Jul 27,BOS,"W,7-6",3.89
100,CLE,98,Jul 28,BOS,"L,2-4",3.90
101,CLE,99,Jul 29,TBR,"W,4-1",3.87
102,CLE,100,Jul 30,TBR,"L,4-6",3.90
103,CLE,101,Jul 31,TBR,"W,5-3",3.89
104,CLE,Aug,Aug,Opp,Rslt,ERA
105,CLE,102,Aug 1,ARI,"W,6-5",3.88
106,CLE,103,Aug 2,ARI,"L,3-6",3.89
107,CLE,104,Aug 3,ARI,"W,7-4",3.89
108,CLE,105,Aug 4,HOU,"L,0-6",3.91
109,CLE,106,Aug 5,HOU,"L,3-9",3.96
110,CLE,107,Aug 6,HOU,"W,4-1",3.93
111,CLE,108,Aug 7,HOU,"W,1-0",3.90
112,CLE,109,Aug 9,DET,"W,5-2",3.88
113,CLE,110,Aug 10,DET,"W,3-2",3.86
114,CLE,111,Aug 11,DET,"W,4-3",3.85
115,CLE,112,Aug 12,TOR,"W,8-0",3.81
116,CLE,113,Aug 13,TOR,"L,1-2",3.80
117,CLE,114,Aug 14,TOR,"W,7-2",3.79
118,CLE,115,Aug 15(1),DET,"W,4-1",3.76
119,CLE,116,Aug 15(2),DET,"L,5-7",3.79
120,CLE,117,Aug 16,DET,"L,3-4",3.79
121,CLE,118,Aug 17,DET,"W,8-4",3.79
122,CLE,119,Aug 19,CHW,"W,5-2",3.78
123,CLE,120,Aug 20,CHW,"L,0-2",3.75
124,CLE,121,Aug 23,SDP,"W,3-1",3.73
125,CLE,122,Aug 24,SDP,"W,7-0",3.70
126,CLE,123,Aug 25,SEA,"L,1-3",3.70
127,CLE,124,Aug 26,SEA,"L,2-3",3.67
128,CLE,125,Aug 27,SEA,"W,4-3",3.67
129,CLE,126,Aug 28,SEA,"L,0-4",3.67
130,CLE,127,Aug 30,BAL,"W,5-1",3.65
131,CLE,128,Aug 31,BAL,"L,0-4",3.65
132,CLE,September/October,September/October,Opp,Rslt,ERA
133,CLE,129,Sep 1,BAL,"L,0-3",3.65
134,CLE,130,Sep 2,SEA,"L,1-6",3.66
135,CLE,131,Sep 3,SEA,"L,0-4",3.65
136,CLE,132,Sep 4,SEA,"L,3-6",3.65
137,CLE,133,Sep 5,KCR,"W,6-5",3.64
138,CLE,134,Sep 6,KCR,"W,4-1",3.62
139,CLE,135,Sep 7,KCR,"L,1-2",3.61
140,CLE,136,Sep 9,MIN,"W,7-6",3.62
141,CLE,137,Sep 10,MIN,"W,6-4",3.63
142,CLE,138,Sep 11,MIN,"W,4-1",3.61
143,CLE,139,Sep 12,LAA,"W,5-4",3.61
144,CLE,140,Sep 13,LAA,"W,3-1",3.59
145,CLE,141,Sep 14,LAA,"W,5-3",3.59
146,CLE,142,Sep 15,CHW,"L,2-8",3.62
147,CLE,143,Sep 16,MIN,"W,4-3",3.61
148,CLE,144,Sep 17(1),MIN,"W,5-1",3.59
149,CLE,145,Sep 17(2),MIN,"W,7-6",3.57
150,CLE,146,Sep 18,MIN,"L,0-3",3.56
151,CLE,147,Sep 19,MIN,"W,11-4",3.57
152,CLE,148,Sep 20,CHW,"W,10-7",3.56
153,CLE,149,Sep 21,CHW,"W,8-2",3.55
154,CLE,150,Sep 22,CHW,"W,4-2",3.54
155,CLE,151,Sep 23,TEX,"W,6-3",3.53
156,CLE,152,Sep 24,TEX,"W,4-2",3.52
157,CLE,153,Sep 25,TEX,"W,10-4",3.52
158,CLE,154,Sep 27,TBR,"L,5-6",3.52
159,CLE,155,Sep 28,TBR,"W,2-1",3.50
160,CLE,156,Sep 29,TBR,"W,2-1",3.49
161,CLE,157,Sep 30,KCR,"W,6-3",3.48
162,CLE,158,Oct 1,KCR,"L,1-7",3.48
163,CLE,159,Oct 2,KCR,"W,7-5",3.49
164,CLE,160,Oct 3,KCR,"L,2-5",3.48
165,CLE,161,Oct 4,KCR,"W,5-3",3.47
166,CLE,162,Oct 5,KCR,"W,9-2",3.46
0,COL,1,Apr 8,LAD,"L,3-5",5.00
1,COL,2,Apr 9,LAD,"W,3-2",3.50
2,COL,3,Apr 10,LAD,"W,9-4",2.67
3,COL,4,Apr 11,TEX,"W,6-4",2.92
4,COL,5,Apr 12,TEX,"W,4-1",2.54
5,COL,6,Apr 14,CHC,"L,2-5",2.95
6,COL,7,Apr 15,CHC,"W,6-5",3.23
7,COL,8,Apr 16,CHC,"W,9-6",3.45
8,COL,9,Apr 17,CHC,"L,4-6",3.62
9,COL,10,Apr 18,PHI,"W,4-1",3.36
10,COL,11,Apr 19,PHI,"W,6-5",3.51
11,COL,12,Apr 20,PHI,"L,6-9",3.96
12,COL,13,Apr 23(1),DET,"L,0-13",4.69
13,COL,14,Apr 23(2),DET,"W,3-2",4.50
14,COL,15,Apr 24,DET,"W,6-2",4.33
15,COL,16,Apr 25,PHI,"L,2-8",4.34
16,COL,17,Apr 26,PHI,"L,3-10",4.53
17,COL,18,Apr 27,PHI,"L,3-7",4.70
18,COL,19,Apr 28,PHI,"L,1-7",4.63
19,COL,20,Apr 29,CIN,"W,10-4",4.60
20,COL,21,Apr 30,CIN,"W,4-3",4.52
21,COL,May,May,Opp,Rslt,ERA
22,COL,22,May 1,CIN,"W,10-1",4.36
23,COL,23,May 3,WSN,"L,2-10",4.61
24,COL,24,May 4,WSN,"W,5-2",4.50
25,COL,25,May 5,WSN,"W,9-7",4.56
26,COL,26,May 6,ARI,"L,1-4",4.56
27,COL,27,May 7,ARI,"W,4-1",4.42
28,COL,28,May 8,ARI,"L,0-4",4.39
29,COL,29,May 9,SFG,"L,5-8",4.50
30,COL,30,May 10,SFG,"L,2-9",4.67
31,COL,31,May 11,SFG,"L,1-7",4.73
32,COL,32,May 13,KCR,"L,10-14",4.84
33,COL,33,May 14,KCR,"W,10-4",4.81
34,COL,34,May 15,KCR,"L,7-8",4.91
35,COL,35,May 16,SFG,"L,6-7",4.97
36,COL,36,May 17,SFG,"L,7-10",5.09
37,COL,37,May 18,SFG,"W,5-3",5.03
38,COL,38,May 21(1),NYM,"L,1-5",5.00
39,COL,39,May 21(2),NYM,"W,11-3",4.95
40,COL,40,May 22,NYM,"L,0-2",4.87
41,COL,41,May 23,PIT,"L,1-2",4.81
42,COL,42,May 24,PIT,"W,2-1",4.71
43,COL,43,May 25,PIT,"L,5-10",4.85
44,COL,44,May 26,WSN,"L,3-7",4.91
45,COL,45,May 28(1),WSN,"L,7-13",5.11
46,COL,46,May 28(2),WSN,"W,3-2",5.04
47,COL,47,May 29,WSN,"L,5-6",5.07
48,COL,48,May 30,MIA,"W,7-1",4.98
49,COL,Jun,Jun,Opp,Rslt,ERA
50,COL,49,Jun 1(1),MIA,"L,1-14",5.17
51,COL,50,Jun 1(2),MIA,"W,13-12",5.24
52,COL,51,Jun 2,ATL,"L,6-13",5.40
53,COL,52,Jun 3,ATL,"L,1-3",5.32
54,COL,53,Jun 4,ATL,"L,2-6",5.27
55,COL,54,Jun 5,ATL,"L,7-8",5.30
56,COL,55,Jun 7,SFG,"W,5-3",5.26
57,COL,56,Jun 8,SFG,"L,1-2",5.18
58,COL,57,Jun 9,SFG,"W,4-2",5.12
59,COL,58,Jun 10,SDP,"L,0-9",5.20
60,COL,59,Jun 11(1),SDP,"L,1-2",5.12
61,COL,60,Jun 11(2),SDP,"W,6-2",5.07
62,COL,61,Jun 12,SDP,"W,4-2",5.02
63,COL,62,Jun 14,CLE,"L,3-4",4.97
64,COL,63,Jun 15,CLE,"L,5-7",5.01
65,COL,64,Jun 16,CLE,"L,2-4",4.96
66,COL,65,Jun 17,SDP,"W,10-4",4.94
67,COL,66,Jun 18,SDP,"W,5-4",4.93
68,COL,67,Jun 19,SDP,"W,8-3",4.90
69,COL,68,Jun 21,MIA,"L,8-9",4.94
70,COL,69,Jun 22,MIA,"L,4-7",4.98
71,COL,70,Jun 23,MIA,"L,2-3",4.96
72,COL,71,Jun 24,MIN,"W,1-0",4.89
73,COL,72,Jun 25,MIN,"L,0-6",4.91
74,COL,73,Jun 26,MIN,"L,3-6",4.93
75,COL,74,Jun 27,LAD,"W,4-0",4.87
76,COL,75,Jun 28,LAD,"W,7-4",4.85
77,COL,76,Jun 29,LAD,"L,4-8",4.90
78,COL,Jul,Jul,Opp,Rslt,ERA
79,COL,77,Jul 1,ARI,"L,3-9",4.95
80,COL,78,Jul 2,ARI,"W,11-7",4.98
81,COL,79,Jul 3,ARI,"W,6-5",4.98
82,COL,80,Jul 4,LAD,"L,3-5",4.98
83,COL,81,Jul 5,LAD,"L,2-5",4.99
84,COL,82,Jul 6,LAD,"L,1-2",4.96
85,COL,83,Jul 7,ARI,"W,4-3",4.94
86,COL,84,Jul 8,ARI,"W,6-5",4.94
87,COL,85,Jul 9,ARI,"L,2-9",4.99
88,COL,86,Jul 10,ARI,"W,3-2",4.96
89,COL,87,Jul 11,SDP,"L,5-6",4.97
90,COL,88,Jul 12,SDP,"W,5-3",4.94
91,COL,89,Jul 13,SDP,"W,10-6",4.95
92,COL,90,Jul 14,SDP,"W,8-5",4.95
93,COL,91,Jul 15,PIT,"W,13-2",4.92
94,COL,92,Jul 16,PIT,"W,2-0",4.86
95,COL,93,Jul 17,PIT,"L,3-8",4.88
96,COL,94,Jul 22,MIL,"L,5-6",4.86
97,COL,95,Jul 23,MIL,"L,4-9",4.88
98,COL,96,Jul 24,MIL,"L,9-10",4.91
99,COL,97,Jul 25,MIL,"W,2-0",4.86
100,COL,98,Jul 26,CHW,"L,1-2",4.83
101,COL,99,Jul 27,CHW,"W,6-5",4.83
102,COL,100,Jul 28,LAD,"L,0-13",4.88
103,COL,101,Jul 29,LAD,"L,4-5",4.88
104,COL,102,Jul 30,LAD,"W,5-3",4.86
105,COL,103,Jul 31,LAD,"L,3-7",4.87
106,COL,Aug,Aug,Opp,Rslt,ERA
107,COL,104,Aug 1,SDP,"L,1-4",4.87
108,COL,105,Aug 2(1),SDP,"L,5-13",4.95
109,COL,106,Aug 2(2),SDP,"L,2-3",4.94
110,COL,107,Aug 3,SDP,"L,1-9",4.98
111,COL,108,Aug 4,SDP,"W,7-3",4.96
112,COL,109,Aug 5,ARI,"L,5-6",4.98
113,COL,110,Aug 6,ARI,"W,3-2",4.95
114,COL,111,Aug 7,ARI,"L,4-6",4.96
115,COL,112,Aug 9,STL,"W,16-5",4.96
116,COL,113,Aug 10,STL,"L,5-9",5.00
117,COL,114,Aug 11,STL,"W,8-6",5.01
118,COL,115,Aug 12,ARI,"W,5-3",4.99
119,COL,116,Aug 13,ARI,"L,0-6",4.99
120,COL,117,Aug 14,ARI,"L,4-7",5.00
121,COL,118,Aug 16,STL,"L,4-5",5.01
122,COL,119,Aug 17,STL,"L,1-5",5.01
123,COL,120,Aug 18,STL,"L,0-13",5.08
124,COL,121,Aug 19,SFG,"W,7-4",5.07
125,COL,122,Aug 20,SFG,"W,4-3",5.05
126,COL,123,Aug 21,SFG,"L,8-9",5.05
127,COL,124,Aug 23,TEX,"W,7-6",5.06
128,COL,125,Aug 24,TEX,"L,4-16",5.15
129,COL,126,Aug 25,NYM,"L,1-3",5.13
130,COL,127,Aug 26,NYM,"L,6-7",5.13
131,COL,128,Aug 27,NYM,"L,0-3",5.12
132,COL,129,Aug 28,NYM,"W,1-0",5.08
