,Team,Gtm,Date,Opp,Rslt,HR,RBI
12,SDP,13,Apr 19,CIN,"W,6-2",1,6
13,SDP,14,Apr 20,CIN,"W,6-0",2,6
14,SDP,15,Apr 22,LAD,"L,1-6",0,1
15,SDP,16,Apr 23,LAD,"W,3-2",1,3
16,SDP,17,Apr 24,LAD,"L,2-10",0,2
17,SDP,18,Apr 26,CIN,"W,9-6",2,9
18,SDP,19,Apr 27,CIN,"W,8-5",2,8
19,SDP,20,Apr 28,CIN,"W,7-5",0,7
20,SDP,21,Apr 29,PIT,"W,7-3",2,7
21,SDP,22,Apr 30,PIT,"L,6-7",2,6
22,SDP,May,May,Opp,Rslt,HR,RBI
23,SDP,23,May 1,PIT,"W,5-2",0,5
24,SDP,24,May 4 (1),CLE,"W,5-4",1,5
25,SDP,25,May 4 (2),CLE,"L,5-6",0,5
26,SDP,26,May 5,MIA,"W,2-1",2,2
27,SDP,27,May 6,MIA,"W,3-2",0,3
28,SDP,28,May 7,MIA,"L,0-8",0,0
29,SDP,29,May 8,MIA,"W,3-2",1,3
30,SDP,30,May 9,CHC,"L,0-6",0,0
31,SDP,31,May 10,CHC,"W,5-4",0,5
32,SDP,32,May 11,CHC,"L,5-7",3,5
33,SDP,33,May 13,ATL,"W,11-6",2,11
34,SDP,34,May 14,ATL,"L,5-6",0,4
35,SDP,35,May 15,ATL,"W,7-3",0,6
36,SDP,36,May 17,PHI,"W,3-0",0,2
37,SDP,37,May 18,PHI,"L,0-3",0,0
38,SDP,38,May 19,PHI,"W,2-0",0,2
39,SDP,39,May 20,SFG,"W,8-7",1,7
40,SDP,40,May 21,SFG,"W,2-1",1,2
41,SDP,41,May 22,SFG,"W,10-1",0,10
42,SDP,42,May 23,MIL,"W,3-2",0,3
43,SDP,43,May 24,MIL,"L,1-4",0,0
44,SDP,44,May 25,MIL,"L,1-2",0,1
45,SDP,45,May 27,PIT,"W,4-3",1,4
46,SDP,46,May 28,PIT,"L,2-4",0,2
47,SDP,47,May 29,PIT,"W,4-2",2,4
48,SDP,48,May 30,STL,"L,3-6",0,3
49,SDP,49,May 31,STL,"L,2-3",1,2
50,SDP,Jun,Jun,Opp,Rslt,HR,RBI
51,SDP,50,Jun 1,STL,"L,2-5",1,2
52,SDP,51,Jun 2,MIL,"L,4-5",1,4
53,SDP,52,Jun 3,MIL,"W,7-0",1,7
54,SDP,53,Jun 4,MIL,"W,4-0",1,4
55,SDP,54,Jun 5,MIL,"W,6-4",1,6
56,SDP,55,Jun 6,NYM,"L,5-11",1,5
57,SDP,56,Jun 7,NYM,"W,7-0",1,7
58,SDP,57,Jun 8,NYM,"W,13-2",1,12
59,SDP,58,Jun 10,COL,"W,9-0",1,9
60,SDP,59,Jun 11 (1),COL,"W,2-1",1,1
61,SDP,60,Jun 11 (2),COL,"L,2-6",0,2
62,SDP,61,Jun 12,COL,"L,2-4",1,2
63,SDP,62,Jun 13,CHC,"W,4-1",0,4
64,SDP,63,Jun 14,CHC,"W,12-5",2,12
65,SDP,64,Jun 15,CHC,"W,19-5",3,19
66,SDP,65,Jun 16,CHC,"W,6-4",2,6
67,SDP,66,Jun 17,COL,"L,4-10",1,4
68,SDP,67,Jun 18,COL,"L,4-5",1,4
69,SDP,68,Jun 19,COL,"L,3-8",2,3
70,SDP,69,Jun 20,ARI,"W,4-1",2,4
71,SDP,70,Jun 21,ARI,"W,3-2",1,2
72,SDP,71,Jun 22,ARI,"W,10-4",1,9
73,SDP,72,Jun 23,PHI,"L,2-6",1,2
74,SDP,73,Jun 24,PHI,"W,1-0",0,1
75,SDP,74,Jun 25,PHI,"L,2-4",0,2
76,SDP,75,Jun 26,PHI,"L,5-8",0,5
77,SDP,76,Jun 28,ARI,"L,6-7",1,6
78,SDP,77,Jun 29,ARI,"W,4-0",0,4
79,SDP,78,Jun 30,LAD,"L,1-3",0,1
80,SDP,Jul,Jul,Opp,Rslt,HR,RBI
81,SDP,79,Jul 1,LAD,"L,1-5",1,1
82,SDP,80,Jul 2,LAD,"L,2-7",1,2
83,SDP,81,Jul 3,LAD,"W,4-2",1,4
84,SDP,82,Jul 4,SEA,"L,2-8",1,2
85,SDP,83,Jul 5,SEA,"L,2-6",0,1
86,SDP,84,Jul 7,SFG,"W,2-1",1,2
87,SDP,85,Jul 8,SFG,"W,6-3",1,6
88,SDP,86,Jul 9,SFG,"L,1-3",0,1
89,SDP,87,Jul 10,SFG,"L,0-12",0,0
90,SDP,88,Jul 11,COL,"W,6-5",3,6
91,SDP,89,Jul 12,COL,"L,3-5",0,3
92,SDP,90,Jul 13,COL,"L,6-10",1,6
93,SDP,91,Jul 14,COL,"L,5-8",1,5
94,SDP,92,Jul 15,ARI,"W,5-3",0,4
95,SDP,93,Jul 16,ARI,"W,4-3",1,4
96,SDP,94,Jul 17,ARI,"L,1-3",1,1
97,SDP,95,Jul 22,NYM,"W,4-1",2,3
98,SDP,96,Jul 23,NYM,"W,2-1",1,2
99,SDP,97,Jul 24,NYM,"L,5-8",0,5
100,SDP,98,Jul 25,DET,"L,4-12",1,4
101,SDP,99,Jul 26,DET,"W,6-4",0,6
102,SDP,100,Jul 27,DET,"L,3-4",0,3
103,SDP,101,Jul 29,MIN,"W,10-1",5,10
104,SDP,102,Jul 30,MIN,"L,4-7",2,4
105,SDP,103,Jul 31,MIN,"W,3-2",1,3
106,SDP,Aug,Aug,Opp,Rslt,HR,RBI
107,SDP,104,Aug 1,COL,"W,4-1",2,4
108,SDP,105,Aug 2 (1),COL,"W,13-5",2,13
109,SDP,106,Aug 2 (2),COL,"W,3-2",1,3
110,SDP,107,Aug 3,COL,"W,9-1",3,9
111,SDP,108,Aug 4,COL,"L,3-7",0,3
112,SDP,109,Aug 5,LAD,"L,1-8",0,1
113,SDP,110,Aug 6,LAD,"L,3-8",0,3
114,SDP,111,Aug 7,LAD,"L,0-4",0,0
115,SDP,112,Aug 8,SFG,"L,0-1",0,0
116,SDP,113,Aug 9,SFG,"W,7-4",2,7
117,SDP,114,Aug 10,SFG,"W,13-7",2,12
118,SDP,115,Aug 12,WSN,"W,10-5",2,10
119,SDP,116,Aug 13,WSN,"L,3-4",2,3
120,SDP,117,Aug 14,WSN,"W,6-0",0,5
121,SDP,118,Aug 15,MIA,"L,0-3",0,0
122,SDP,119,Aug 16,MIA,"L,3-4",0,3
123,SDP,120,Aug 17,MIA,"W,10-3",1,9
124,SDP,121,Aug 18,WSN,"L,1-3",1,1
125,SDP,122,Aug 19,WSN,"L,3-6",0,3
126,SDP,123,Aug 20,WSN,"W,2-1",2,2
127,SDP,124,Aug 21,WSN,"W,2-1",1,2
128,SDP,125,Aug 23,CLE,"L,1-3",0,1
129,SDP,126,Aug 24,CLE,"L,0-7",0,0
130,SDP,127,Aug 26,KCR,"W,13-5",3,13
131,SDP,128,Aug 27,KCR,"W,4-3",1,4
132,SDP,129,Aug 28,KCR,"L,7-15",3,7
133,SDP,130,Aug 29,SFG,"W,6-5",1,6
134,SDP,131,Aug 30,SFG,"W,4-3",1,4
135,SDP,132,Aug 31,SFG,"W,5-4",0,5
136,SDP,September/October,September/October,Opp,Rslt,HR,RBI
137,SDP,133,Sep 2,LAD,"W,7-1",3,7
138,SDP,134,Sep 3,LAD,"L,1-12",1,1
139,SDP,135,Sep 4,LAD,"L,4-9",0,3
140,SDP,136,Sep 5,ARI,"L,0-5",0,0
141,SDP,137,Sep 6,ARI,"W,6-5",3,6
142,SDP,138,Sep 7,ARI,"W,6-3",3,6
143,SDP,139,Sep 9,LAD,"W,5-4",1,4
144,SDP,140,Sep 10,LAD,"L,4-8",2,4
145,SDP,141,Sep 11,LAD,"L,2-11",1,1
146,SDP,142,Sep 13,SEA,"W,2-0",0,2
147,SDP,143,Sep 14,SEA,"L,1-6",0,1
148,SDP,144,Sep 15,ARI,"L,0-4",0,0
149,SDP,145,Sep 16,ARI,"W,12-3",4,12
150,SDP,146,Sep 17,ARI,"W,2-0",1,2
151,SDP,147,Sep 18,ARI,"W,6-1",2,6
152,SDP,148,Sep 20,STL,"W,5-0",1,5
153,SDP,149,Sep 21,STL,"W,1-0",0,1
154,SDP,150,Sep 22,STL,"L,4-5",2,4
155,SDP,151,Sep 23,COL,"L,3-4",1,3
156,SDP,152,Sep 24,COL,"W,9-3",0,9
157,SDP,153,Sep 25,COL,"W,13-6",3,12
158,SDP,154,Sep 27,LAD,"W,4-3",0,3
159,SDP,155,Sep 28,LAD,"L,0-1",0,0
160,SDP,156,Sep 29,LAD,"L,2-5",0,2
161,SDP,157,Sep 30,CHW,"L,1-3",0,1
162,SDP,158,Oct 1,CHW,"W,5-2",3,5
163,SDP,159,Oct 2,CHW,"L,1-2",1,1
164,SDP,160,Oct 3,SFG,"W,7-4",1,7
165,SDP,161,Oct 4,SFG,"W,6-2",1,6
166,SDP,162,Oct 5,SFG,"L,1-8",0,1
0,SFG,1,Apr 8,MIA,"W,6-5",3,5
1,SFG,2,Apr 9,MIA,"L,1-2",0,1
2,SFG,3,Apr 10,MIA,"W,3-2",0,3
3,SFG,4,Apr 11,SDP,"L,2-4",0,1
4,SFG,5,Apr 12,SDP,"W,13-2",3,12
5,SFG,6,Apr 13,SDP,"W,2-1",0,2
6,SFG,7,Apr 15,CLE,"W,4-1",3,4
7,SFG,8,Apr 16,CLE,"W,4-2",0,3
8,SFG,9,Apr 17,CLE,"W,8-1",2,7
9,SFG,10,Apr 19 (1),NYM,"L,4-5",1,4
10,SFG,11,Apr 19 (2),NYM,"L,1-3",0,1
11,SFG,12,Apr 20,NYM,"W,5-2",1,5
12,SFG,13,Apr 21,NYM,"L,2-6",1,2
13,SFG,14,Apr 22,WSN,"W,7-1",1,6
14,SFG,15,Apr 23,WSN,"W,5-2",0,5
15,SFG,16,Apr 24,WSN,"W,12-3",2,12
16,SFG,17,Apr 25,MIL,"W,4-2",2,4
17,SFG,18,Apr 26,OAK,"W,8-2",2,8
18,SFG,19,Apr 27,OAK,"L,0-1",0,0
19,SFG,20,Apr 29,WSN,"L,4-14",2,4
20,SFG,21,Apr 30,WSN,"W,9-3",1,7
21,SFG,May,May,Opp,Rslt,HR,RBI
22,SFG,22,May 1,WSN,"L,5-11",0,5
23,SFG,23,May 3,LAD,"L,1-3",0,1
24,SFG,24,May 4,LAD,"L,1-9",1,1
25,SFG,25,May 5,STL,"L,1-7",0,1
26,SFG,26,May 6,STL,"L,2-3",0,2
27,SFG,27,May 7,STL,"W,13-7",3,13
28,SFG,28,May 8,STL,"W,4-3",2,4
29,SFG,29,May 9,COL,"W,8-5",1,7
30,SFG,30,May 10,COL,"W,9-2",0,8
31,SFG,31,May 11,COL,"W,7-1",1,7
32,SFG,32,May 13,STL,"W,8-2",1,8
33,SFG,33,May 14,STL,"L,0-4",0,0
34,SFG,34,May 15,STL,"L,6-15",3,6
35,SFG,35,May 16,COL,"W,7-6",3,7
36,SFG,36,May 17,COL,"W,10-7",1,9
37,SFG,37,May 18,COL,"L,3-5",0,3
38,SFG,38,May 20,SDP,"L,7-8",2,7
39,SFG,39,May 21,SDP,"L,1-2",1,1
40,SFG,40,May 22,SDP,"L,1-10",0,1
41,SFG,41,May 23,NYM,"L,3-13",1,3
42,SFG,42,May 24,NYM,"W,13-12",4,13
43,SFG,43,May 25,NYM,"W,9-3",4,9
44,SFG,44,May 27,CIN,"L,1-5",0,1
45,SFG,45,May 28,CIN,"L,2-3",1,2
46,SFG,46,May 29,CIN,"W,6-4",1,6
47,SFG,47,May 30,PHI,"W,5-4",3,5
48,SFG,48,May 31,PHI,"W,7-4",1,6
49,SFG,Jun,Jun,Opp,Rslt,HR,RBI
50,SFG,49,Jun 1,PHI,"L,5-6",1,5
51,SFG,50,Jun 2,MIA,"L,0-3",0,0
52,SFG,51,Jun 3,MIA,"W,15-6",5,15
53,SFG,52,Jun 4,MIA,"L,4-5",1,4
54,SFG,53,Jun 5,MIA,"W,5-1",1,5
55,SFG,54,Jun 7,COL,"L,3-5",1,3
56,SFG,55,Jun 8,COL,"W,2-1",0,1
57,SFG,56,Jun 9,COL,"L,2-4",0,2
58,SFG,57,Jun 10,LAD,"W,7-2",2,7
59,SFG,58,Jun 11,LAD,"W,3-2",1,2
60,SFG,59,Jun 12,LAD,"W,2-0",2,2
61,SFG,60,Jun 13,KCR,"W,6-2",0,5
62,SFG,61,Jun 14,KCR,"W,4-2",0,4
63,SFG,62,Jun 15,KCR,"L,2-3",1,2
64,SFG,63,Jun 17,PIT,"W,2-0",2,2
65,SFG,64,Jun 18,PIT,"W,7-5",2,7
66,SFG,65,Jun 19,PIT,"L,3-4",1,3
67,SFG,66,Jun 20,ATL,"L,1-2",0,1
68,SFG,67,Jun 21,ATL,"W,12-10",2,12
69,SFG,68,Jun 22,ATL,"L,3-4",2,3
70,SFG,69,Jun 23,ATL,"L,6-7",2,6
71,SFG,70,Jun 24,CIN,"L,2-4",1,2
72,SFG,71,Jun 25,CIN,"W,9-2",4,9
73,SFG,72,Jun 26,CIN,"L,3-10",1,3
74,SFG,73,Jun 28,DET,"W,4-3",0,4
75,SFG,74,Jun 29,DET,"L,2-3",1,2
76,SFG,Jul,Jul,Opp,Rslt,HR,RBI
77,SFG,75,Jul 1,CHW,"L,0-1",0,0
78,SFG,76,Jul 2,CHW,"L,3-5",1,3
79,SFG,77,Jul 3,CHW,"L,4-13",0,4
80,SFG,78,Jul 4,ARI,"L,3-8",0,3
81,SFG,79,Jul 5,ARI,"L,2-6",0,2
82,SFG,80,Jul 6,ARI,"W,7-5",1,7
83,SFG,81,Jul 7,SDP,"L,1-2",0,1
84,SFG,82,Jul 8,SDP,"L,3-6",2,3
85,SFG,83,Jul 9,SDP,"W,3-1",1,3
86,SFG,84,Jul 10,SDP,"W,12-0",3,12
87,SFG,85,Jul 11,ARI,"L,3-4",0,3
88,SFG,86,Jul 12,ARI,"W,13-0",4,12
89,SFG,87,Jul 13,ARI,"W,4-3",2,4
90,SFG,88,Jul 14,MIL,"L,2-3",0,1
91,SFG,89,Jul 15,MIL,"W,8-5",3,8
92,SFG,90,Jul 16,MIL,"W,2-1",1,1
93,SFG,91,Jul 17,MIL,"W,9-5",2,9
94,SFG,92,Jul 21,LAD,"L,6-9",2,6
95,SFG,93,Jul 22,LAD,"L,1-5",0,1
96,SFG,94,Jul 23,LAD,"L,2-4",0,2
97,SFG,95,Jul 24,LAD,"L,4-7",1,4
98,SFG,96,Jul 25,ARI,"L,0-7",0,0
99,SFG,97,Jul 26,ARI,"L,3-7",1,3
100,SFG,98,Jul 27,ARI,"L,3-5",0,2
101,SFG,99,Jul 28,CHC,"W,4-2",0,4
102,SFG,100,Jul 29,CHC,"L,2-4",1,2
103,SFG,101,Jul 30,CHC,"W,5-4",2,5
104,SFG,102,Jul 31,CHC,"W,4-0",0,4
105,SFG,Aug,Aug,Opp,Rslt,HR,RBI
106,SFG,103,Aug 1,LAD,"L,2-8",1,2
107,SFG,104,Aug 2,LAD,"L,5-9",1,4
108,SFG,105,Aug 3,LAD,"L,0-3",0,0
109,SFG,106,Aug 4,LAD,"L,3-5",1,2
110,SFG,107,Aug 6,OAK,"W,7-3",3,7
111,SFG,108,Aug 7,OAK,"W,6-4",3,6
112,SFG,109,Aug 8,SDP,"W,1-0",0,1
113,SFG,110,Aug 9,SDP,"L,4-7",1,4
114,SFG,111,Aug 10,SDP,"L,7-13",1,4
115,SFG,112,Aug 12,PIT,"W,5-3",1,5
116,SFG,113,Aug 13,PIT,"W,2-0",1,2
117,SFG,114,Aug 14,PIT,"W,8-7",2,8
118,SFG,115,Aug 15,ARI,"W,6-1",1,6
119,SFG,116,Aug 16,ARI,"W,2-1",1,2
120,SFG,117,Aug 17,ARI,"L,2-3",2,2
121,SFG,118,Aug 18,ARI,"L,0-5",0,0
122,SFG,119,Aug 19,COL,"L,4-7",1,4
123,SFG,120,Aug 20,COL,"L,3-4",2,3
124,SFG,121,Aug 21,COL,"W,9-8",1,9
125,SFG,122,Aug 23,DET,"W,3-1",1,3
126,SFG,123,Aug 24,DET,"L,1-6",0,1
127,SFG,124,Aug 26,MIN,"L,0-9",0,0
128,SFG,125,Aug 27,MIN,"L,2-3",0,2
129,SFG,126,Aug 28,MIN,"L,3-8",0,3
130,SFG,127,Aug 29,SDP,"L,5-6",1,5
131,SFG,128,Aug 30,SDP,"L,3-4",1,3
132,SFG,129,Aug 31,SDP,"L,4-5",0,4
133,SFG,September/October,September/October,Opp,Rslt,HR,RBI
134,SFG,130,Sep 2,PHI,"W,13-1",1,12
135,SFG,131,Sep 3,PHI,"W,5-4",0,4
136,SFG,132,Sep 4,PHI,"W,5-3",1,5
137,SFG,133,Sep 5,LAD,"W,7-4",5,7
138,SFG,134,Sep 6,LAD,"L,3-6",2,3
139,SFG,135,Sep 7,LAD,"L,3-7",2,3
140,SFG,136,Sep 8 (1),MIL,"L,1-2",0,1
141,SFG,137,Sep 8 (2),MIL,"L,2-4",1,2
142,SFG,138,Sep 9,CHC,"L,2-4",0,2
143,SFG,139,Sep 10,CHC,"W,5-2",2,4
144,SFG,140,Sep 11,CHC,"W,4-2",2,4
145,SFG,141,Sep 12,ATL,"W,3-2",0,2
146,SFG,142,Sep 13,ATL,"L,1-5",0,1
147,SFG,143,Sep 14,ATL,"W,4-1",0,4
148,SFG,144,Sep 16,LAD,"L,0-5",0,0
149,SFG,145,Sep 17,LAD,"L,2-7",1,2
150,SFG,146,Sep 18,LAD,"L,3-4",0,2
151,SFG,147,Sep 19,COL,"W,10-7",2,10
152,SFG,148,Sep 20,COL,"W,6-3",1,6
153,SFG,149,Sep 21,COL,"W,6-1",0,5
154,SFG,150,Sep 22,COL,"W,3-0",1,3
155,SFG,151,Sep 23,ARI,"W,6-5",3,6
156,SFG,152,Sep 24,ARI,"L,2-5",1,2
157,SFG,153,Sep 25,ARI,"W,3-2",1,3
158,SFG,154,Sep 27,COL,"W,5-2",2,5
159,SFG,155,Sep 28,COL,"W,6-3",0,5
160,SFG,156,Sep 29,COL,"W,6-4",1,6
161,SFG,157,Sep 30,ARI,"W,10-4",4,9
162,SFG,158,Oct 1,ARI,"L,4-8",2,4
163,SFG,159,Oct 2,ARI,"W,4-3",1,4
164,SFG,160,Oct 3,SDP,"L,4-7",0,4
165,SFG,161,Oct 4,SDP,"L,2-6",0,1
166,SFG,162,Oct 5,SDP,"W,8-1",3,8
0,SEA,1,Apr 8,MIN,"W,2-1",1,2
1,SEA,2,Apr 9,MIN,"W,4-3",1,4
2,SEA,3,Apr 10,MIN,"L,4-10",1,4
3,SEA,4,Apr 11,MIN,"L,0-4",0,0
4,SEA,5,Apr 12,CHW,"L,2-3",1,2
5,SEA,6,Apr 13,CHW,"L,4-6",1,4
6,SEA,7,Apr 14,CHW,"W,5-1",3,5
7,SEA,8,Apr 15,HOU,"W,11-1",1,11
8,SEA,9,Apr 16,HOU,"L,0-4",0,0
9,SEA,10,Apr 17,HOU,"W,7-2",1,7
10,SEA,11,Apr 19,TEX,"W,6-2",3,6
11,SEA,12,Apr 20,TEX,"W,4-2",0,3
12,SEA,13,Apr 21,TEX,"L,6-8",2,6
13,SEA,14,Apr 22,KCR,"W,4-1",0,4
14,SEA,15,Apr 23,KCR,"W,13-7",2,13
15,SEA,16,Apr 24,KCR,"W,5-4",1,5
16,SEA,17,Apr 26,TBR,"W,8-4",0,6
17,SEA,18,Apr 27,TBR,"L,2-3",2,2
18,SEA,19,Apr 28,TBR,"L,1-2",0,1
19,SEA,20,Apr 29,MIA,"L,6-8",0,6
20,SEA,21,Apr 30,MIA,"L,1-3",1,1
21,SEA,May,May,Opp,Rslt,HR,RBI
22,SEA,22,May 1,MIA,"W,7-3",2,7
23,SEA,23,May 2,HOU,"L,0-3",0,0
24,SEA,24,May 3,HOU,"L,0-4",0,0
25,SEA,25,May 4,HOU,"L,2-7",1,2
26,SEA,26,May 5,TBR,"L,3-4",2,3
27,SEA,27,May 6,TBR,"L,7-8",3,7
28,SEA,28,May 7,TBR,"L,2-8",1,2
29,SEA,29,May 8,TBR,"W,2-1",1,2
30,SEA,30,May 9,PHI,"L,0-9",0,0
31,SEA,31,May 10,PHI,"W,5-4",0,4
32,SEA,32,May 11,PHI,"L,2-4",0,2
33,SEA,33,May 13,NYM,"W,2-1",0,2
34,SEA,34,May 14,NYM,"L,4-5",1,4
35,SEA,35,May 15,NYM,"W,8-7",2,7
36,SEA,36,May 16,TOR,"L,2-6",1,2
37,SEA,37,May 17,TOR,"L,0-3",0,0
38,SEA,38,May 18,TOR,"W,5-1",3,5
39,SEA,39,May 19,BOS,"L,6-12",2,6
40,SEA,40,May 20,BOS,"L,3-7",1,3
41,SEA,41,May 21,BOS,"L,5-6",0,5
42,SEA,42,May 22,BOS,"L,4-8",2,4
43,SEA,43,May 23,OAK,"W,7-6",3,7
44,SEA,44,May 24,OAK,"L,5-7",1,5
45,SEA,45,May 25,OAK,"L,2-4",0,1
46,SEA,46,May 27,HOU,"W,6-1",4,6
47,SEA,47,May 28,HOU,"W,6-0",1,6
48,SEA,48,May 29,HOU,"L,1-2",0,1
49,SEA,49,May 31,BAL,"W,10-0",0,10
50,SEA,Jun,Jun,Opp,Rslt,HR,RBI
51,SEA,50,Jun 1,BAL,"L,2-9",1,2
52,SEA,51,Jun 2,BAL,"W,7-6",0,6
53,SEA,52,Jun 3,TEX,"W,4-3",2,4
54,SEA,53,Jun 4,TEX,"L,2-3",1,2
55,SEA,54,Jun 5,TEX,"W,6-5",2,5
56,SEA,55,Jun 6,HOU,"W,7-4",2,7
57,SEA,56,Jun 7,HOU,"L,1-4",0,1
58,SEA,57,Jun 8,HOU,"W,6-3",2,6
59,SEA,58,Jun 10,BOS,"L,3-4",1,3
60,SEA,59,Jun 11,BOS,"W,7-6",1,6
61,SEA,60,Jun 12,BOS,"L,0-2",0,0
62,SEA,61,Jun 13,MIN,"L,2-3",1,2
63,SEA,62,Jun 14,MIN,"W,5-0",2,5
64,SEA,63,Jun 15,MIN,"L,0-5",0,0
65,SEA,64,Jun 16,LAA,"L,1-4",0,1
66,SEA,65,Jun 17,LAA,"W,8-1",1,8
67,SEA,66,Jun 18 (1),LAA,"L,2-4",1,2
68,SEA,67,Jun 18 (2),LAA,"L,0-3",0,0
69,SEA,68,Jun 19,LAA,"L,0-4",0,0
70,SEA,69,Jun 21,OAK,"W,8-2",4,8
71,SEA,70,Jun 22,OAK,"W,9-0",2,9
72,SEA,71,Jun 23,OAK,"W,2-1",0,0
73,SEA,72,Jun 24,LAA,"W,4-3",1,4
74,SEA,73,Jun 25,LAA,"W,5-3",1,5
75,SEA,74,Jun 26,LAA,"L,1-2",1,1
76,SEA,75,Jun 27,BAL,"L,2-9",1,2
77,SEA,76,Jun 28,BAL,"W,2-0",0,2
78,SEA,77,Jun 29,BAL,"W,9-3",1,7
79,SEA,78,Jun 30,OAK,"W,8-6",2,7
80,SEA,Jul,Jul,Opp,Rslt,HR,RBI
81,SEA,79,Jul 1,OAK,"L,1-3",0,1
82,SEA,80,Jul 2,OAK,"W,2-1",1,2
83,SEA,81,Jul 3,OAK,"W,2-1",1,2
84,SEA,82,Jul 4,SDP,"W,8-2",1,7
85,SEA,83,Jul 5,SDP,"W,6-2",1,6
86,SEA,84,Jul 7,TOR,"W,8-3",3,8
87,SEA,85,Jul 8,TOR,"W,5-2",1,5
88,SEA,86,Jul 9,TOR,"W,2-1",1,2
89,SEA,87,Jul 10,TOR,"W,6-5",2,5
90,SEA,88,Jul 13 (1),WSN,"W,6-4",4,6
91,SEA,89,Jul 13 (2),WSN,"W,2-1",1,2
92,SEA,90,Jul 14,TEX,"W,6-5",1,6
93,SEA,91,Jul 15,TEX,"W,8-3",1,7
94,SEA,92,Jul 16,TEX,"W,3-2",1,3
95,SEA,93,Jul 17,TEX,"W,6-2",2,6
96,SEA,94,Jul 22,HOU,"L,2-5",1,2
97,SEA,95,Jul 23,HOU,"L,1-3",1,1
98,SEA,96,Jul 24,HOU,"L,5-8",1,5
99,SEA,97,Jul 25,TEX,"W,4-3",1,3
100,SEA,98,Jul 26,TEX,"W,5-4",2,5
101,SEA,99,Jul 27,TEX,"W,4-2",1,4
102,SEA,100,Jul 28,HOU,"L,2-4",0,2
103,SEA,101,Jul 29,HOU,"L,1-11",0,1
104,SEA,102,Jul 30,HOU,"W,5-4",0,5
105,SEA,103,Jul 31,HOU,"L,2-3",1,2
106,SEA,Aug,Aug,Opp,Rslt,HR,RBI
107,SEA,104,Aug 1,NYY,"L,2-7",1,2
108,SEA,105,Aug 2,NYY,"W,8-6",3,8
109,SEA,106,Aug 3,NYY,"W,7-3",4,7
110,SEA,107,Aug 5,LAA,"L,3-4",0,3
111,SEA,108,Aug 6 (1),LAA,"W,2-1",1,2
112,SEA,109,Aug 6 (2),LAA,"L,1-7",1,1
113,SEA,110,Aug 7,LAA,"W,6-3",1,6
114,SEA,111,Aug 8,NYY,"L,4-9",2,4
115,SEA,112,Aug 9,NYY,"W,1-0",0,1
116,SEA,113,Aug 10,NYY,"W,4-3",2,4
117,SEA,114,Aug 12,TEX,"W,6-2",0,5
118,SEA,115,Aug 13,TEX,"L,4-7",1,3
119,SEA,116,Aug 14,TEX,"L,3-5",0,2
120,SEA,117,Aug 15,LAA,"W,6-2",1,5
121,SEA,118,Aug 16,LAA,"W,8-2",1,8
122,SEA,119,Aug 17,LAA,"W,11-7",4,11
123,SEA,120,Aug 19,OAK,"W,10-2",2,9
124,SEA,121,Aug 20,OAK,"L,3-4",0,3
125,SEA,122,Aug 21,OAK,"L,3-5",1,3
126,SEA,123,Aug 23,WSN,"W,4-2",2,4
127,SEA,124,Aug 24,WSN,"L,1-3",1,1
128,SEA,125,Aug 25,CLE,"W,3-1",1,3
129,SEA,126,Aug 26,CLE,"W,3-2",0,3
130,SEA,127,Aug 27,CLE,"L,3-4",3,3
131,SEA,128,Aug 28,CLE,"W,4-0",2,4
132,SEA,129,Aug 30,DET,"W,9-3",3,9
133,SEA,130,Aug 31,DET,"W,5-3",2,5
134,SEA,September/October,September/October,Opp,Rslt,HR,RBI
135,SEA,131,Sep 1,DET,"W,7-0",2,7
136,SEA,132,Sep 2,CLE,"W,6-1",2,6
137,SEA,133,Sep 3,CLE,"W,4-0",1,4
138,SEA,134,Sep 4,CLE,"W,6-3",2,5
139,SEA,135,Sep 5,CHW,"L,2-3",0,2
140,SEA,136,Sep 6,CHW,"W,3-0",1,2
141,SEA,137,Sep 7,CHW,"L,6-9",2,6
142,SEA,138,Sep 9,ATL,"L,4-6",3,4
143,SEA,139,Sep 10,ATL,"W,3-1",2,3
144,SEA,140,Sep 11,ATL,"W,8-7",4,8
145,SEA,141,Sep 13,SDP,"L,0-2",0,0
146,SEA,142,Sep 14,SDP,"W,6-1",3,6
147,SEA,143,Sep 16,LAA,"L,7-8",4,7
148,SEA,144,Sep 17,LAA,"L,1-2",1,1
149,SEA,145,Sep 18,LAA,"L,1-5",0,1
150,SEA,146,Sep 19,LAA,"W,9-1",3,9
151,SEA,147,Sep 20,OAK,"L,1-4",0,1
152,SEA,148,Sep 21,OAK,"L,1-2",1,1
153,SEA,149,Sep 22,OAK,"W,9-5",1,9
154,SEA,150,Sep 23,KCR,"L,1-5",1,1
155,SEA,151,Sep 24,KCR,"W,6-5",1,6
156,SEA,152,Sep 25,KCR,"L,12-13",0,12
157,SEA,153,Sep 27,TEX,"L,0-5",0,0
158,SEA,154,Sep 28,TEX,"W,3-1",0,3
159,SEA,155,Sep 29,TEX,"W,10-9",4,10
160,SEA,156,Sep 30,OAK,"W,2-1",1,2
161,SEA,157,Oct 1,OAK,"W,5-1",0,4
162,SEA,158,Oct 2,OAK,"L,3-10",1,3
163,SEA,159,Oct 3,DET,"L,3-4",0,3
164,SEA,160,Oct 4 (1),DET,"W,7-6",2,6
